ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC836679100J00169075713,C++视觉算法工程师,https://jobs.zhaopin.com/CC836679100J00169075713.htm,北京好运达智创科技有限公司,CZ836679100,民营,20-99人,https://company.zhaopin.com/CZ836679100.htm,北京,8K-15K,本科,1-3年,全职,五险一金、绩效奖金、全勤奖、创业公司、节日福利,最新,2019-06-27 17:06:53
CC560330830J00122595910,大数据研发工程师,https://jobs.zhaopin.com/CC560330830J00122595910.htm,国网思极神往位置服务(北京)有限公司,CZ560330830,国企,1000-9999人,https://company.zhaopin.com/CZ560330830.htm,北京,12K-24K,本科,3-5年,全职,五险一金、包吃、交通补助、餐补、免费停车,最近,2019-06-26 22:37:32
CC147537645J00131878313,软件工程师,https://jobs.zhaopin.com/CC147537645J00131878313.htm,北京合锐赛尔电力科技股份有限公司,CZ147537640,民营,100-499人,https://company.zhaopin.com/CZ147537640.htm,北京-海淀区,8K-13K,本科,3-5年,全职,五险一金、绩效奖金、餐补、通讯补助、带薪年假,最新,2019-06-27 08:59:19
CC487355088J90250038000,后台自动化测试,https://jobs.zhaopin.com/487355088250038.htm,北京如易行科技有限公司,CZ487355080,合资,100-499人,https://company.zhaopin.com/CZ487355080.htm,北京,8K-15K,本科,不限,全职,住房补贴、每年多次调薪、五险一金、年底双薪、绩效奖金,最新,2019-06-27 10:05:27
CC538257525J00156887710,大数据开发工程师,https://jobs.zhaopin.com/CC538257525J00156887710.htm,北京同城翼龙网络科技有限公司,CZ538257520,民营,500-999人,http://special.zhaopin.com/pagepublish/53825752/index.html,北京,20K-28K,本科,3-5年,全职,节日福利、五险一金、绩效奖金、带薪年假、定期体检,最新,2019-06-27 09:27:26
CC385117915J00151429212,web前端工程师,https://jobs.zhaopin.com/CC385117915J00151429212.htm,建才(北京)信息技术有限公司,CZ385117910,民营,100-499人,https://company.zhaopin.com/CZ385117910.htm,北京-海淀区,8K-10K,本科,1-3年,全职,加班补助、带薪年假、节日福利、每年多次调薪、全勤奖,招聘中,2019-06-24 20:01:55
CC575118831J90251380000,java初级开发实习生（人工智能方向）,https://jobs.zhaopin.com/575118831251380.htm,北京旭豪科技有限公司,CZ575118830,股份制企业,100-499人,https://company.zhaopin.com/CZ575118830.htm,北京-海淀区,6K-8K,大专,不限,全职,住房补贴、五险一金、年底双薪、年终分红、加班补助,最新,2019-06-27 10:50:31
CC255128919J00148936514,运维工程师,https://jobs.zhaopin.com/CC255128919J00148936514.htm,Mtime时光网,CZ255128910,其它,500-999人,https://company.zhaopin.com/CZ255128910.htm,北京,10K-20K,学历不限,不限,全职,五险一金,招聘中,2019-06-24 09:26:54
CZ844892590J00257429804,硬件测试 周末双休/带薪年假,https://jobs.zhaopin.com/CZ844892590J00257429804.htm,上海迅溢信息科技有限公司,CZ844892590,民营,不限,https://company.zhaopin.com/CZ844892590.htm,北京-房山区,6K-8K,中技,不限,全职,五险一金、年底双薪、绩效奖金、补充医疗保险、全额公积金,最近,2019-06-26 09:43:26
CC196911813J00122515115,测试工程师,https://jobs.zhaopin.com/CC196911813J00122515115.htm,北京腾信软创科技股份有限公司,CZ196911810,股份制企业,1000-9999人,http://special.zhaopin.com/pagepublish/19691181/index.html,北京-海淀区,10K-15K,大专,3-5年,全职,五险一金、餐补、节日福利、定期体检、周末双休,最近,2019-06-26 09:53:06
CZ142762860J00143292812,国有大型保险公司网络运维工程师（甲方直招）,https://jobs.zhaopin.com/CZ142762860J00143292812.htm,北京天合正道电子技术有限公司,CZ142762860,民营,20-99人,https://company.zhaopin.com/CZ142762860.htm,北京,8K-10K,本科,1-3年,全职,五险一金、周末双休、年底双薪、交通补助、通讯补助,招聘中,2019-06-24 09:49:09
CC487355088J00095524012,高级运维工程师,https://jobs.zhaopin.com/CC487355088J00095524012.htm,北京如易行科技有限公司,CZ487355080,合资,100-499人,https://company.zhaopin.com/CZ487355080.htm,北京,10K-20K,本科,5-10年,全职,五险一金、补充医疗保险、餐补、带薪年假、节日福利,最新,2019-06-27 10:05:27
CZ846484690J00152320812,资深java开发工程师,https://jobs.zhaopin.com/CZ846484690J00152320812.htm,河南丰玖软件科技有限公司,CZ846484690,民营,100-499人,https://company.zhaopin.com/CZ846484690.htm,北京-海淀区,20K-30K,本科,5-10年,全职,五险一金、带薪年假、年底双薪、绩效奖金、试用期全额,招聘中,2019-06-24 12:39:37
CC173534914J00053897310,自动化测试工程师,https://jobs.zhaopin.com/CC173534914J00053897310.htm,天宇正清科技有限公司,CZ173534910,民营,100-499人,https://company.zhaopin.com/CZ173534910.htm,北京,15K-20K,本科,5-10年,全职,五险一金、交通补助、餐补、房补、员工旅游,最近,2019-06-26 10:30:09
CC487355088J00136112612,后台测试组长,https://jobs.zhaopin.com/CC487355088J00136112612.htm,北京如易行科技有限公司,CZ487355080,合资,100-499人,https://company.zhaopin.com/CZ487355080.htm,北京,10K-18K,本科,3-5年,全职,住房补贴、每年多次调薪、五险一金、年底双薪、绩效奖金,最近,2019-06-26 09:59:48
CC133175204J00137182815,资深数字设计工程师0831,https://jobs.zhaopin.com/CC133175204J00137182815.htm,北京兆易创新科技股份有限公司,CZ133175200,上市公司,100-499人,http://special.zhaopin.com/pagepublish/13317520/index.html,北京,薪资面议,硕士,3-5年,全职,五险一金、年底双薪、补充医疗保险、交通补助、餐补,最近,2019-06-25 17:57:43
CC701650830J00164348411,机器学习,https://jobs.zhaopin.com/CC701650830J00164348411.htm,三门峡崤云安全服务有限公司,CZ701650830,国企,20-99人,https://company.zhaopin.com/CZ701650830.htm,北京,8K-16K,本科,1-3年,全职,五险一金、周末双休、年底双薪,最近,2019-06-26 09:41:25
CC443613788J00311727303,广告算法工程师,https://jobs.zhaopin.com/CC443613788J00311727303.htm,钧云(上海)网络科技有限公司,CZ443613780,民营,100-499人,http://special.zhaopin.com/pagepublish/44361378/index.html,北京-朝阳区,20K-30K,本科,1-3年,全职,五险一金、绩效奖金、餐补、节日福利、年底双薪,最近,2019-06-26 00:50:33
CC298565618J00150148609,his运维工程师-cyn,https://jobs.zhaopin.com/CC298565618J00150148609.htm,北京中科建友科技股份有限公司,CZ298565610,民营,100-499人,https://company.zhaopin.com/CZ298565610.htm,北京,6K-8K,本科,3-5年,全职,五险一金,最近,2019-06-25 18:49:14
CC425581535J00118287510,测试经理,https://jobs.zhaopin.com/CC425581535J00118287510.htm,聚民惠贸易有限公司,CZ425581530,民营,100-499人,https://company.zhaopin.com/CZ425581530.htm,北京,10K-15K,本科,3-5年,全职,五险一金、交通补助、餐补、带薪年假、周末双休,最新,2019-06-27 09:03:47
CC120880908J00146856909,系统运维工程师,https://jobs.zhaopin.com/CC120880908J00146856909.htm,北京建谊投资发展(集团)有限公司,CZ120880900,合资,100-499人,http://special.zhaopin.com/pagepublish/12088090/index.html,北京,10K-15K,本科,3-5年,全职,周末双休、五险一金、年底双薪、绩效奖金、高温补贴,最近,2019-06-26 14:59:10
CC545804830J00104525615,高级游戏测试开发工程师,https://jobs.zhaopin.com/CC545804830J00104525615.htm,北京岂凡智慧互动网络科技有限公司,CZ545804830,民营,100-499人,https://company.zhaopin.com/CZ545804830.htm,北京,15K-30K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、餐补、带薪年假,最新,2019-06-27 09:33:45
CC527353284J00157366011,PM（要求英语熟练）,https://jobs.zhaopin.com/CC527353284J00157366011.htm,知迪汽车技术(北京)有限公司,CZ527353280,外商独资,100-499人,https://company.zhaopin.com/CZ527353280.htm,北京,15K-20K,本科,3-5年,全职,五险一金、不加班、免费班车、定期体检、餐补,最近,2019-06-26 11:36:42
CC466624417J90250638000,运维工程师,https://jobs.zhaopin.com/466624417250638.htm,抠抠(福建)电子商务有限公司北京分公司,CZ466624410,民营,100-499人,https://company.zhaopin.com/CZ466624410.htm,北京,10K-15K,大专,3-5年,全职,五险一金、弹性工作、节日福利,最新,2019-06-27 13:55:51
CZ641845820J00113417409,软件工程师,https://jobs.zhaopin.com/CZ641845820J00113417409.htm,北京中创腾锐技术有限公司,CZ641845820,民营,不限,https://company.zhaopin.com/CZ641845820.htm,北京-海淀区,10K-18K,本科,1-3年,全职,五险一金、餐补、节日福利、弹性工作、年终分红,招聘中,2019-06-24 11:26:25
CC681925322J00155036511,服务器开发工程师,https://jobs.zhaopin.com/CC681925322J00155036511.htm,时空幻境(北京)科技有限公司,CZ681925320,民营,100-499人,https://company.zhaopin.com/CZ681925320.htm,北京,15K-25K,本科,1-3年,全职,五险一金、绩效奖金、弹性工作、带薪年假,最近,2019-06-26 18:50:07
CC846821960J00169279813,Web系统高级测试工程师,https://jobs.zhaopin.com/CC846821960J00169279813.htm,北京慧拓无限科技有限公司,CZ846821960,民营,20-99人,https://company.zhaopin.com/CZ846821960.htm,北京,15K-20K,本科,3-5年,全职,定期体检、交通补助、餐补、弹性工作、八险一金,最新,2019-06-27 09:42:03
CC251883987J00063073013,地图云产品技术总监,https://jobs.zhaopin.com/CC251883987J00063073013.htm,北京图创时代科技有限公司,CZ251883980,股份制企业,20-99人,https://company.zhaopin.com/CZ251883980.htm,北京-海淀区,20K-30K,本科,5-10年,全职,创业公司、每年多次调薪、五险一金、员工旅游、节日福利,最近,2019-06-26 16:40:15
CC453762619J00152994609,IT运维经理,https://jobs.zhaopin.com/CC453762619J00152994609.htm,北京和融通支付科技有限公司,CZ453762610,民营,100-499人,https://company.zhaopin.com/CZ453762610.htm,北京-海淀区,12K-20K,大专,5-10年,全职,五险一金、绩效奖金、交通补助、餐补、带薪年假,招聘中,2019-06-24 09:21:14
CC396859280J00186767611,测试工程师,https://jobs.zhaopin.com/CC396859280J00186767611.htm,北京堃方科技有限公司,CZ396859280,民营,20-99人,https://company.zhaopin.com/CZ396859280.htm,北京,6K-8K,本科,5-10年,全职,无,招聘中,2019-06-24 16:34:35
CC371837484J00150226109,无线安全渗透测试,https://jobs.zhaopin.com/CC371837484J00150226109.htm,北京同余科技有限公司,CZ371837480,民营,20-99人,https://company.zhaopin.com/CZ371837480.htm,北京,5K-10K,学历不限,1-3年,全职,五险一金、餐补、带薪年假、项目奖金、补充医疗保险,最近,2019-06-25 19:29:30
CC506424920J00143204514,高级数据分析师,https://jobs.zhaopin.com/CC506424920J00143204514.htm,AAA教育,CZ506424920,民营,100-499人,http://special.zhaopin.com/pagepublish/50642492/index.html,北京-海淀区,20K-35K,本科,3-5年,全职,五险一金、绩效奖金、餐补、通讯补助、弹性工作,最近,2019-06-25 17:15:58
CC548051623J00149886515,数据建模工程师,https://jobs.zhaopin.com/CC548051623J00149886515.htm,中投国信(北京)科技发展有限公司,CZ548051620,民营,100-499人,https://company.zhaopin.com/CZ548051620.htm,北京,15K-20K,本科,3-5年,全职,周末双休、五险一金、交通补助、餐补、定期体检,最近,2019-06-26 10:00:34
CC394261836J00115191415,研发主管,https://jobs.zhaopin.com/CC394261836J00115191415.htm,叠云(北京)科技股份有限公司,CZ394261830,上市公司,20-99人,https://company.zhaopin.com/CZ394261830.htm,北京-朝阳区,15K-25K,本科,5-10年,全职,五险一金、节日福利、定期体检、加班补助、创业公司,最新,2019-06-27 09:13:48
CC130087390J90251263000,软件测试工程师/讲师,https://jobs.zhaopin.com/130087390251263.htm,北京财经专修学院,CZ130087390,股份制企业,100-499人,https://company.zhaopin.com/CZ130087390.htm,北京,10K-15K,学历不限,5-10年,全职,无,最近,2019-06-26 14:23:54
CC807743670J00183194111,高级数据开发工程师,https://jobs.zhaopin.com/CC807743670J00183194111.htm,启迪公交(北京)科技股份有限公司,CZ807743670,股份制企业,20-99人,https://company.zhaopin.com/CZ807743670.htm,北京,25K-35K,本科,5-10年,全职,绩效奖金、五险一金、餐补、周末双休、通讯补助,最近,2019-06-26 17:21:58
CC311955088J00037153410,【AI新零售】图像算法工程师,https://jobs.zhaopin.com/CC311955088J00037153410.htm,北京小飞侠科技有限公司,CZ311955080,其它,20-99人,https://company.zhaopin.com/CZ311955080.htm,北京,25K-50K,硕士,不限,全职,创业公司,招聘中,2019-06-24 12:00:54
CC823190220J00183563711,运维经理,https://jobs.zhaopin.com/CC823190220J00183563711.htm,北京百乘金科科技有限公司,CZ823190220,民营,1000-9999人,https://company.zhaopin.com/CZ823190220.htm,北京,20K-40K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、节日福利、每年多次调薪,最近,2019-06-26 10:07:14
CC381841927J00117858813,产品开发工程师,https://jobs.zhaopin.com/CC381841927J00117858813.htm,湖南麒麟信息工程技术有限公司北京分公司,CZ381841920,民营,100-499人,https://company.zhaopin.com/CZ381841920.htm,北京,15K-20K,本科,5-10年,全职,餐补、通讯补助、带薪年假、定期体检、员工旅游,最新,2019-06-27 09:45:51
CC673427388J00305582903,大数据开发工程师,https://jobs.zhaopin.com/CC673427388J00305582903.htm,陕西见著科技有限公司,CZ673427380,民营,20-99人,https://company.zhaopin.com/CZ673427380.htm,北京-海淀区,13K-18K,本科,3-5年,全职,周末双休、五险一金、定期体检、员工旅游、节日福利,最新,2019-06-27 09:17:00
CZ419072030J00189101011,技术总监,https://jobs.zhaopin.com/CZ419072030J00189101011.htm,北京悦慧康科技有限公司,CZ419072030,民营,20-99人,https://company.zhaopin.com/CZ419072030.htm,北京-海淀区,25K-35K,本科,5-10年,全职,五险一金、交通补助、周末双休、补充医疗保险、带薪年假,最近,2019-06-27 00:39:09
CC120146095J90250610000,linux开发工程师,https://jobs.zhaopin.com/120146095250610.htm,北京江民新科技术有限公司,CZ120146090,民营,100-499人,https://company.zhaopin.com/CZ120146090.htm,北京,20K-35K,本科,1-3年,全职,员工旅游、节日福利、五险一金,最近,2019-06-26 09:16:33
CC195388613J00117114515,AI工程师,https://jobs.zhaopin.com/CC195388613J00117114515.htm,福建福昕软件开发股份有限公司北京分公司,CZ195388610,民营,100-499人,https://company.zhaopin.com/CZ195388610.htm,北京,18K-25K,本科,5-10年,全职,五险一金、交通补助、餐补、带薪年假、弹性工作,招聘中,2019-06-24 09:06:57
CC701650830J00164316011,全栈工程师,https://jobs.zhaopin.com/CC701650830J00164316011.htm,三门峡崤云安全服务有限公司,CZ701650830,国企,20-99人,https://company.zhaopin.com/CZ701650830.htm,北京,15K-20K,本科,5-10年,全职,五险一金、周末双休、年底双薪,最近,2019-06-26 09:41:25
CC345960835J00165400213,大数据运维工程师,https://jobs.zhaopin.com/CC345960835J00165400213.htm,北京登云美业网络科技有限公司,CZ345960830,民营,100-499人,https://company.zhaopin.com/CZ345960830.htm,北京,15K-20K,本科,3-5年,全职,五险一金、股票期权、加班补助、餐补、带薪年假,最新,2019-06-27 15:14:44
CC152934813J00145911209,java开发-面向对象设计,https://jobs.zhaopin.com/CC152934813J00145911209.htm,北京明月软件技术有限公司,CZ152934810,民营,100-499人,http://special.zhaopin.com/pagepublish/15293481/index.html,北京-海淀区,12K-20K,大专,3-5年,全职,无,最近,2019-06-25 10:38:02
CC205186017J00147987414,遥感产品研发工程师,https://jobs.zhaopin.com/CC205186017J00147987414.htm,北京华云星地通科技有限公司,CZ205186010,国企,100-499人,https://special.zhaopin.com/pagepublish/20518601/index.html,北京,14K-21K,硕士,3-5年,全职,餐补、带薪年假、14薪、节日福利、高温补贴,招聘中,2019-06-24 17:55:17
